tag,seed,noise_type,eta,policy,budget,p,n_train,hidden,batch_size,epochs_ran,epochs_planned,eval_every,lr,weight_decay,grok_threshold,grok_consecutive,loss_warmup_epochs,num_corrupted,num_audited,num_corrected,hit_rate,correction_rate,time_to_grok,time_to_0.80,time_to_0.90,final_test_acc,final_train_acc,gap_area,auc_test,wall_time_sec,stopped_early,status
audit_uniform_eta0.04_uncertainty_audit_B200_seed2,2,uniform,0.04,uncertainty_audit,200,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,200,73,0.365,0.365,,40000,90000,0.9053034328834095,1.0,16.485125305558505,83.5308746944415,4290.4160759449005,False,completed
audit_uniform_eta0.04_uncertainty_audit_B400_seed2,2,uniform,0.04,uncertainty_audit,400,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,400,82,0.205,0.41,,34000,80000,0.9203953661388032,1.0,15.729678393027953,84.28632160697207,12449.32355594635,False,completed
audit_uniform_eta0.04_uncertainty_audit_B800_seed2,2,uniform,0.04,uncertainty_audit,800,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,800,96,0.12,0.48,,32000,58000,0.945902858964821,1.0,13.46873287278138,86.54766712721863,4428.982915878296,False,completed
audit_uniform_eta0.04_forgetting_audit_B200_seed2,2,uniform,0.04,forgetting_audit,200,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,200,50,0.25,0.25,,,,0.6114358592836646,0.9946,46.72357921139336,52.75162078860665,4241.526978254318,False,completed
audit_uniform_eta0.04_forgetting_audit_B400_seed2,2,uniform,0.04,forgetting_audit,400,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,400,56,0.14,0.28,,,,0.6137740461260496,0.9946,46.98938854288448,52.48581145711552,39253.5545232296,False,completed
audit_uniform_eta0.04_forgetting_audit_B800_seed2,2,uniform,0.04,forgetting_audit,800,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,800,66,0.0825,0.33,,,,0.6170687639494101,0.9946,45.72896186629823,53.746838133701765,5133.607783794403,False,completed
audit_uniform_eta0.04_loss_audit_B200_seed2,2,uniform,0.04,loss_audit,200,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,200,73,0.365,0.365,,40000,90000,0.9053034328834095,1.0,16.485125305558505,83.5308746944415,30941.357012987137,False,completed
audit_uniform_eta0.04_loss_audit_B400_seed2,2,uniform,0.04,loss_audit,400,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,400,80,0.2,0.4,,40000,86000,0.9240089276224891,1.0,16.074879795940056,83.94112020405997,4349.0195162296295,False,completed
audit_uniform_eta0.04_loss_audit_B800_seed2,2,uniform,0.04,loss_audit,800,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,800,95,0.11875,0.475,,32000,52000,0.9260282708045489,1.0,13.403795047295143,86.61260495270484,4453.932443857193,False,completed
audit_uniform_eta0.04_random_audit_B200_seed2,2,uniform,0.04,random_audit,200,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,200,5,0.025,0.025,,,,0.44510574981400786,0.9866,56.84113010946965,41.83366989053034,4388.710123062134,False,completed
audit_uniform_eta0.04_random_audit_B400_seed2,2,uniform,0.04,random_audit,400,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,400,13,0.0325,0.065,,,,0.4437240939525986,0.9874,56.67460114783719,42.08119885216282,34178.90182495117,False,completed
audit_uniform_eta0.04_random_audit_B800_seed2,2,uniform,0.04,random_audit,800,97,5000,256,512,200000,200000,2000,0.001,0.02,0.95,5,2000,200,800,40,0.05,0.2,,,,0.4596662769688596,0.9874,55.95230141354022,42.80369858645978,6414.857748031616,False,completed
